iPolicy;jPolicy;W;HRS;N;C;P;L;H;V;queriesCount;isFFU;missRatio
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;8;1;5000;500;TRUE;13.421
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;8;1;5000;500;TRUE;54.772
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;8;1;5000;500;TRUE;80.769
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;8;1;5000;500;TRUE;99.382
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;10;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;10;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;10;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;10;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;10;1;5000;500;TRUE;81.818
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;10;1;5000;500;TRUE;60.873
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;10;1;5000;500;TRUE;37.371
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;10;1;5000;500;TRUE;22.748
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;10;1;5000;500;TRUE;16.266
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;10;1;5000;500;TRUE;57.096
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;10;1;5000;500;TRUE;82.54
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;10;1;5000;500;TRUE;98.693
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;12;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;12;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;12;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;12;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;12;1;5000;500;TRUE;80.751
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;12;1;5000;500;TRUE;59.501
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;12;1;5000;500;TRUE;35.552
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;12;1;5000;500;TRUE;20.676
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;12;1;5000;500;TRUE;13.344
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;12;1;5000;500;TRUE;55.152
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;12;1;5000;500;TRUE;81.687
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;12;1;5000;500;TRUE;98.743
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;15;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;15;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;15;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;15;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;15;1;5000;500;TRUE;80.985
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;15;1;5000;500;TRUE;59.605
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;15;1;5000;500;TRUE;35.714
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;15;1;5000;500;TRUE;21.112
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;15;1;5000;500;TRUE;16.618
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;15;1;5000;500;TRUE;56.095
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;15;1;5000;500;TRUE;97.103
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;18;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;18;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;18;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;18;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;18;1;5000;500;TRUE;79.931
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;18;1;5000;500;TRUE;57.664
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;18;1;5000;500;TRUE;33.994
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;18;1;5000;500;TRUE;18.984
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;18;1;5000;500;TRUE;15.164
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;18;1;5000;500;TRUE;60.988
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;18;1;5000;500;TRUE;97.5
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;22;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;22;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;22;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;22;1;5000;500;TRUE;94.553
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;22;1;5000;500;TRUE;75.342
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;22;1;5000;500;TRUE;52.864
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;22;1;5000;500;TRUE;31.312
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;22;1;5000;500;TRUE;18.648
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;22;1;5000;500;TRUE;18.758
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;22;1;5000;500;TRUE;56.081
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;22;1;5000;500;TRUE;84.834
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;27;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;27;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;27;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;27;1;5000;500;TRUE;96.417
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;27;1;5000;500;TRUE;76.125
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;27;1;5000;500;TRUE;51.609
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;27;1;5000;500;TRUE;29.621
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;27;1;5000;500;TRUE;16.945
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;27;1;5000;500;TRUE;22.061
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;27;1;5000;500;TRUE;83.097
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;33;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;33;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;33;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;33;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;33;1;5000;500;TRUE;78.768
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;33;1;5000;500;TRUE;57.388
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;33;1;5000;500;TRUE;33.511
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;33;1;5000;500;TRUE;19.424
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;33;1;5000;500;TRUE;27.138
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;33;1;5000;500;TRUE;58.103
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;40;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;40;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;40;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;40;1;5000;500;TRUE;93.172
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;40;1;5000;500;TRUE;70.638
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;40;1;5000;500;TRUE;45.98
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;40;1;5000;500;TRUE;24.968
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;40;1;5000;500;TRUE;12.963
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;40;1;5000;500;TRUE;47.245
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;40;1;5000;500;TRUE;78.947
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;48;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;48;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;48;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;48;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;48;1;5000;500;TRUE;75.993
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;48;1;5000;500;TRUE;52.014
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;48;1;5000;500;TRUE;29.348
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;48;1;5000;500;TRUE;16.575
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;48;1;5000;500;TRUE;11.281
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;48;1;5000;500;TRUE;51.446
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;58;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;58;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;58;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;58;1;5000;500;TRUE;93.681
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;58;1;5000;500;TRUE;69.322
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;58;1;5000;500;TRUE;45.617
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;58;1;5000;500;TRUE;24.535
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;58;1;5000;500;TRUE;12.665
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;58;1;5000;500;TRUE;53.359
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;70;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;70;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;70;1;5000;500;TRUE;99.111
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;70;1;5000;500;TRUE;90.618
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;70;1;5000;500;TRUE;54.58
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;70;1;5000;500;TRUE;29.342
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;70;1;5000;500;TRUE;15.02
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;70;1;5000;500;TRUE;10.221
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;70;1;5000;500;TRUE;66.761
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;84;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;84;1;5000;500;TRUE;91.701
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;84;1;5000;500;TRUE;92.02
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;84;1;5000;500;TRUE;83.141
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;84;1;5000;500;TRUE;46.357
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;84;1;5000;500;TRUE;24.439
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;84;1;5000;500;TRUE;12.568
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;84;1;5000;500;TRUE;9.392
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;84;1;5000;500;TRUE;57.958
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;101;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;101;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;101;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;101;1;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;101;1;5000;500;TRUE;55.615
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;101;1;5000;500;TRUE;29.434
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;101;1;5000;500;TRUE;15.175
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;101;1;5000;500;TRUE;7.708
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;2;2;5000;500;TRUE;81.854
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;2;2;5000;500;TRUE;59.638
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;2;2;5000;500;TRUE;38.021
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;2;2;5000;500;TRUE;22.851
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;2;2;5000;500;TRUE;15.37
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;2;2;5000;500;TRUE;33.88
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;2;2;5000;500;TRUE;62.847
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;2;2;5000;500;TRUE;99.538
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;3;2;5000;500;TRUE;81.905
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;3;2;5000;500;TRUE;59.803
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;3;2;5000;500;TRUE;38.219
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;3;2;5000;500;TRUE;22.983
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;3;2;5000;500;TRUE;15.509
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;3;2;5000;500;TRUE;22.953
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;3;2;5000;500;TRUE;63.272
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;3;2;5000;500;TRUE;99.52
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;4;2;5000;500;TRUE;81.786
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;4;2;5000;500;TRUE;59.359
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;4;2;5000;500;TRUE;37.741
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;4;2;5000;500;TRUE;22.646
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;4;2;5000;500;TRUE;14.597
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;4;2;5000;500;TRUE;23.086
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;4;2;5000;500;TRUE;63.16
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;4;2;5000;500;TRUE;99.472
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;5;2;5000;500;TRUE;81.521
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;5;2;5000;500;TRUE;59.066
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;5;2;5000;500;TRUE;37.462
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;5;2;5000;500;TRUE;22.363
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;5;2;5000;500;TRUE;14.092
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;5;2;5000;500;TRUE;27.937
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;5;2;5000;500;TRUE;80.819
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;5;2;5000;500;TRUE;99.515
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;6;2;5000;500;TRUE;81.506
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;6;2;5000;500;TRUE;59.059
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;6;2;5000;500;TRUE;37.183
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;6;2;5000;500;TRUE;21.946
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;6;2;5000;500;TRUE;13.623
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;6;2;5000;500;TRUE;27.239
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;6;2;5000;500;TRUE;63.407
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;6;2;5000;500;TRUE;99.459
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;8;2;5000;500;TRUE;81.026
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;8;2;5000;500;TRUE;57.523
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;8;2;5000;500;TRUE;35.307
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;8;2;5000;500;TRUE;20.352
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;8;2;5000;500;TRUE;12.257
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;8;2;5000;500;TRUE;54.46
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;8;2;5000;500;TRUE;80.548
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;8;2;5000;500;TRUE;99.649
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;10;2;5000;500;TRUE;81.281
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;10;2;5000;500;TRUE;58.271
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;10;2;5000;500;TRUE;36.628
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;10;2;5000;500;TRUE;21.607
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;10;2;5000;500;TRUE;14.159
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;10;2;5000;500;TRUE;57.192
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;10;2;5000;500;TRUE;82.575
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;10;2;5000;500;TRUE;99.516
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;12;2;5000;500;TRUE;80.647
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;12;2;5000;500;TRUE;56.936
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;12;2;5000;500;TRUE;34.769
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;12;2;5000;500;TRUE;19.936
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;12;2;5000;500;TRUE;11.828
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;12;2;5000;500;TRUE;54.41
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;12;2;5000;500;TRUE;81.558
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2048;12;2;5000;500;TRUE;99.304
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;15;2;5000;500;TRUE;99.844
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;15;2;5000;500;TRUE;80.592
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;15;2;5000;500;TRUE;57.551
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;15;2;5000;500;TRUE;35.355
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;15;2;5000;500;TRUE;20.308
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;256;15;2;5000;500;TRUE;13.845
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;512;15;2;5000;500;TRUE;57.173
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1024;15;2;5000;500;TRUE;98.463
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;1;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;2;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;4;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;8;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;16;18;2;5000;500;TRUE;79.982
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;32;18;2;5000;500;TRUE;56.664
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;64;18;2;5000;500;TRUE;33.973
HOT_RANGES;RECENT_TRACKING;2;1-20,70-90;100;0.05;128;18;2;5000;500;TRUE;19.024
